Codigo,data_nascimento,genereo,cidade,setor,limite
34633,1966-01-19,F,Anápolis,JAIARA,0.00
25344,1939-04-28,F,Anápolis,MARACANA,0.00
97295,1961-09-11,F,Anápolis,RESIDENCIAL ITATIAIA,0.00
97992,1960-06-19,M,Anápolis,SUNFLOWER RESIDENCIA,0.00
110180,1964-02-01,F,Anápolis,MARACANA,0.00
182895,1973-04-02,F,Anápolis,MARACANA,950.00
112876,1970-09-28,F,Anápolis,NACOES UNIDAS,0.00
104801,1971-02-05,F,Anápolis,JAIARA,0.00
117155,1988-08-23,F,Anápolis,CHACARAS COLORADO,600.00
62384,1957-11-26,F,Anápolis,JUNDIAI,0.00
182900,1968-04-24,F,Anápolis,VILA VERDE,2800.00
49691,1984-04-29,F,Anápolis,LAGO DOS BURITIS,0.00
965,1943-10-17,F,Anápolis,JARDIM ALEXANDRINA,0.00
54372,1962-03-17,F,Anápolis,BOM CLIMA,0.00
182901,1974-05-28,M,Anápolis,RESIDENCIAL VENEZA (PERTO DO P,1000.00
96498,0000-00-00,F,Anápolis,BONFINOPOLIS,0.00
44815,1978-11-01,F,Anápolis,BAIRRO SAO JOSE,0.00
91188,1981-01-10,F,Anápolis,RESIDENCIAL VALE DO,0.00
14490,1950-07-07,F,Anápolis,CENTRO,0.00
40789,1960-02-03,F,Anápolis,ANDRACEL CENTER,0.00
23305,1959-11-20,F,Anápolis,ALEXANDRINA,0.00
67453,1966-10-22,F,Anápolis,VILA GOIS,0.00
26727,1975-08-03,F,Anápolis,PARQUE IRACEMA,0.00
91068,1962-04-21,F,Anápolis,NOVO JUNDIAI,0.00
98542,1989-01-19,F,Anápolis,PARQUE DOS PIRINEUS,0.00
106085,1975-06-26,M,Anápolis,MARACANA,0.00
94964,1985-06-19,F,Anápolis,PEDRO LUDOVICO,850.00
107458,0000-00-00,F,Anápolis,CENTRO,0.00
97520,1958-01-27,F,Anápolis,JAIARA,0.00
107328,1984-04-12,F,Anápolis,PARQUE DOS PIRINEUS,0.00
67583,1987-04-18,F,Anápolis,CIDADE JARDIM,0.00
42400,1952-04-09,F,Anápolis,CENTRO,800.00
49212,1963-01-18,F,Anápolis,VILLAGE CARDOSO,0.00
62096,1985-11-19,F,Anápolis,RESIDENCIAL VERONA,0.00
42384,1967-09-08,F,Anápolis,CONJUNTO VILLAGE JAR,0.00
66864,0000-00-00,F,Anápolis,ITAMARATY,0.00
44213,1965-07-09,F,Anápolis,ALEXANDRINA,0.00
108994,0000-00-00,F,Anápolis,ANAPOLIS,0.00
47369,1982-09-01,F,Anápolis,ANTONIO FERNANDES,0.00
93568,1965-01-14,F,Anápolis,DOM PEDRO 2,0.00
63506,1988-09-16,F,Anápolis,ALEXANDRINA,1800.00
91161,1954-06-21,F,Anápolis,JAIARA,0.00
33078,1955-04-05,F,Anápolis,ALDEIA DOS SONHOS,0.00
55631,1981-06-10,F,Anápolis,RESIDENCIAL ANDER,350.00
97778,1955-10-28,F,Anápolis,BAIRRO DE LOURDES,0.00
100751,1960-11-14,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
96448,1989-09-05,F,Anápolis,JAIARA,0.00
54044,1962-11-17,F,Anápolis,MARACANA,0.00
112789,0000-00-00,F,Anápolis,JARAGUA,0.00
23501,1976-02-02,F,Anápolis,ALEXANDRINA,0.00
42073,1961-12-08,F,Anápolis,CIDADE JARDIM,0.00
17774,1971-05-30,F,Anápolis,ANAPOLIS CITY,0.00
91050,1964-08-27,F,Anápolis,ITAMARATY,0.00
114513,0000-00-00,F,Anápolis,FREI EUSTAQUIO,0.00
37968,1981-11-11,F,Anápolis,JARDIM DOS IPES,950.00
20257,1959-09-01,F,Anápolis,ALEXANDRINA,0.00
24777,1967-12-26,F,Anápolis,ITAMARATY,0.00
117460,1963-05-25,F,Anápolis,JARDIM PROGRESSO,0.00
112624,0000-00-00,F,Anápolis,JARDIM SAO JERONIMO,0.00
63543,1948-02-22,F,Anápolis,MARACANA,0.00
106742,0000-00-00,F,Anápolis,VILA ESPERANÇA,0.00
11653,1974-02-05,F,Anápolis,VILA BELA,500.00
93650,1976-05-25,F,Anápolis,LAS PALMAS,0.00
97553,1986-09-28,F,Anápolis,JARDIM DAS AMERICAS,0.00
114893,1961-03-08,F,Anápolis,JARDIM PROGRESSO,0.00
52201,1976-04-13,F,Anápolis,MEL APTO902 CENTRO,0.00
59031,1962-09-18,F,Anápolis,AP902 JUNDIAI,0.00
63286,0000-00-00,F,Anápolis,,0.00
14136,1960-10-19,F,Anápolis,ALEXANDRINA,0.00
106045,1969-05-08,F,Anápolis,JARDIM ALEXANDRINA,0.00
104554,1947-10-03,F,Anápolis,MARACANA,0.00
106494,0000-00-00,F,Anápolis,GOIANIRA,0.00
95166,1976-11-12,F,Anápolis,ALEXANDRINA,0.00
107497,1982-10-01,M,Anápolis,JD. GUANABARA,300.00
59764,1967-09-14,F,Anápolis,ANAPOLIS CITY,2000.00
114730,1983-05-02,F,Anápolis,JAIARA,0.00
33965,1969-02-06,F,Anápolis,ANTONIO FERNANDES,0.00
104253,1981-07-24,F,Anápolis,JAIARA,0.00
98157,1955-08-16,F,Anápolis,VILA FORMOSA,0.00
93866,1964-05-06,F,Anápolis,PARQUE DAS PRIMAVERA,0.00
106993,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
91839,1960-02-17,F,Anápolis,JAIARA,0.00
48316,1982-08-09,F,Anápolis,JK NOVA CAPITAL,0.00
51357,1960-01-20,F,Anápolis,ALEXANDRINA,0.00
181530,0000-00-00,F,Anápolis,VIVIAN PARK,0.00
61153,1976-12-22,F,Anápolis,MARACANA,0.00
107978,1991-05-01,F,Anápolis,JARDIM ALEXANDRINA,0.00
94793,0000-00-00,F,Anápolis,CORUMBÁ,0.00
24477,1958-03-16,F,Anápolis,JARDIM MIRRAGE,0.00
106172,1978-01-06,F,Anápolis,JARDIM EUROPA,0.00
40531,1947-09-13,F,Anápolis,VILA FORMOSA,0.00
10505,1967-06-14,F,Anápolis,NOSSA SENHORA D`ABAD,0.00
51617,1979-02-26,F,Anápolis,PARQUE BRASILIA,0.00
30591,1975-03-15,F,Anápolis,ITAMARATY 2 ETAPA,0.00
90411,1985-06-09,F,Anápolis,RESIDENCIAL AMERICA,0.00
99021,1988-04-13,F,Anápolis,CENTRO,0.00
92517,1983-03-16,F,Anápolis,JARDIM PROGRESSO,0.00
18902,1960-11-07,F,Anápolis,SAO CARLOS,0.00
57380,1967-10-27,F,Anápolis,ALEXANDRINA,0.00
116252,1973-12-25,F,Anápolis,MARACANA,0.00
114077,1996-12-07,F,Anápolis,CHACARAS COLORADO,0.00
64095,1973-02-25,F,Anápolis,ELDORADO,0.00
110453,1972-08-11,F,Anápolis,ADRIANA PARQUE,500.00
55040,1965-06-06,F,Anápolis,PARQ.IRACEMA,0.00
48554,1955-12-24,F,Anápolis,CENTRO ANAPOLIS,0.00
104472,0000-00-00,F,Anápolis,JARDIM DAS SAMAMBAIA,0.00
67041,1986-07-07,F,Anápolis,PARAISO,0.00
35544,1964-04-04,F,Anápolis,JARDIM BANDEIRANTES,0.00
93485,1973-07-18,F,Anápolis,SETOR SUL JAMIL MIGU,0.00
48166,1980-02-14,F,Anápolis,MARACANA,0.00
103633,1967-08-09,M,Anápolis,INHUMAS,0.00
95701,1979-12-01,F,Anápolis,ALEXANDRINA,0.00
116827,0000-00-00,F,Anápolis,VILA SANTANA,0.00
41248,1969-05-28,F,Anápolis,SOUZANIA,0.00
93580,0000-00-00,F,Anápolis,JUNDIAI,0.00
96117,1966-10-19,F,Anápolis,CENTRO,400.00
18317,1962-01-13,F,Anápolis,MARACANA,0.00
43910,1976-07-11,F,Anápolis,JARDIM PROGRESSO,850.00
94403,1970-02-19,F,Anápolis,IGREJINHA,0.00
43463,1979-09-10,F,Anápolis,JAIARA,0.00
116229,1999-07-02,F,Anápolis,JUNDIAI,500.00
1168,1973-05-27,F,Anápolis,JARDIM DAS OLIVEIRAS,0.00
40907,1951-01-11,F,Anápolis,VILA UNIAO,800.00
182967,1963-03-24,F,Anápolis,BOUGANVILLE,750.00
47097,0000-00-00,F,Anápolis,BANDEIRAS,0.00
38845,1976-03-05,F,Anápolis,MARACANA,0.00
105713,1988-10-30,F,Anápolis,PARQUE DOS PIRINEUS,0.00
103894,1989-09-14,F,Anápolis,JARDIM DAS AMERICAS,0.00
14011,1976-09-17,F,Anápolis,CENTRO,0.00
107701,1985-10-26,F,Anápolis,PARQUE DOS PIRINEUS,0.00
95072,1979-03-01,F,Anápolis,JAIARA,0.00
27363,1961-02-11,F,Anápolis,ALEXANDRINA,0.00
51018,1984-04-09,F,Anápolis,CAMPO LIMPO,0.00
102749,1991-03-20,F,Anápolis,RESIDENCIAL VALE DO,0.00
91013,1961-04-20,F,Anápolis,VILA HARMONIA,0.00
117043,1964-08-15,F,Anápolis,JARDIM EUROPA,0.00
17033,1952-11-06,F,Anápolis,ALEXANDRINA,0.00
54095,1963-03-04,F,Anápolis,SANTA MARIA DE NAZAR,0.00
31383,1965-03-27,F,Anápolis,JARDIM PROGRESSO,0.00
100174,1969-04-17,F,Anápolis,SANTO ANDRE,0.00
100436,1973-02-20,F,Anápolis,CALDAS NOVAS,0.00
102858,0000-00-00,F,Anápolis,BOA VISTA,0.00
58059,1973-06-09,F,Anápolis,FLOR DE LIZ,0.00
120305,1996-07-31,F,Anápolis,PIRENOPOLIS,500.00
24428,1969-12-06,F,Anápolis,ALEXANDRINA,0.00
55550,1968-07-26,F,Anápolis,MIRAGE,0.00
53053,1969-05-21,F,Anápolis,JARDIM DAS AMERICAS,0.00
32846,1961-11-15,F,Anápolis,ALEXANDRINA,0.00
182976,0000-00-00,F,Nerópolis,NEROPOLIS,0.00
103173,1984-05-17,F,Anápolis,JAIARA,0.00
106418,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
33778,1979-06-16,F,Anápolis,JD.ALEXANDRINA,0.00
112546,0000-00-00,F,Anápolis,CAMPO LIMPO,0.00
32195,1969-03-03,F,Anápolis,ALEXANDRINA,0.00
97706,0000-00-00,F,Anápolis,ALEXANDRINA,0.00
182983,1978-01-03,F,Anápolis,PARQUE DOS PIRINEUS,0.00
182984,1973-11-25,M,Anajás,ADRIANA PARQUE,0.00
18847,0000-00-00,F,Anápolis,ITAMARATY,0.00
103391,1978-04-01,F,Anápolis,VILA GOIAS,0.00
14621,1966-12-06,F,Anápolis,SETOR SUL JAMIL MIGU,0.00
62105,1985-11-11,F,Anápolis,NORTE VILA,0.00
57227,1978-05-23,F,Anápolis,JD PROGRESSO,0.00
43505,1970-04-29,F,Anápolis,ALEXANDRINA,0.00
114565,0000-00-00,F,Anápolis,SAO FRANCISCO DE GOI,0.00
108871,1982-03-09,F,Anápolis,JARDIM DOS IPES,500.00
97223,1982-11-03,F,Anápolis,ALEXANDRINA,0.00
101054,1981-04-25,F,Anápolis,PARQUE DOS PIRINEUS,0.00
22677,1962-09-23,M,Anápolis,ALEXANDRINA,0.00
98216,1965-01-18,F,Anápolis,MARACANA,0.00
52799,1960-01-30,F,Anápolis,JARDIM DAS AMERICAS,0.00
98197,1947-10-24,F,Anápolis,ALEXANDRINA,0.00
45678,1976-01-24,F,Anápolis,CENTRO,0.00
182985,1972-10-27,F,Anápolis,MARACANA,0.00
98442,1973-01-06,F,Anápolis,ITAMARATY,0.00
101839,1978-01-05,F,Anápolis,ALEXANDRINA,0.00
181645,1984-10-28,F,Anápolis,SAO CARLOS,950.00
55103,1954-03-07,F,Anápolis,ANTONIO FERNANDES,0.00
56041,1956-08-02,F,Anápolis,CENTRO,0.00
60215,1980-11-13,F,Anápolis,RES.CALIFORNIA,0.00
23791,1969-02-01,F,Anápolis,MARACANA,0.00
41611,1965-12-03,F,Anápolis,CENTRO,0.00
104073,1988-08-17,F,Anápolis,JAIARA,1000.00
60159,1964-03-03,F,Anápolis,ANTONIO FERNANDES,0.00
91788,1980-09-03,F,Anápolis,JUNDIAI,0.00
97265,0000-00-00,F,Anápolis,SANTANA,0.00
111876,1966-10-02,F,Anápolis,BAIRRO ALVORADA,0.00
91110,1980-08-23,F,Anápolis,JAIARA,0.00
54759,1976-03-04,F,Anápolis,ITAMARATY 2 ETAPA,0.00
94266,1942-05-19,F,Anápolis,MARACANANZINHO,700.00
54371,1956-09-20,F,Anápolis,SAO JORGE,0.00
95430,1967-04-19,F,Anápolis,JAIARA,0.00
91620,1982-11-08,F,Anápolis,JAIARA,0.00
27695,1950-06-15,F,Anápolis,FILOSTRO,0.00
95578,1966-04-14,F,Anápolis,NACOES UNIDAS,0.00
117974,1963-02-12,F,Anápolis,CENTRO,0.00
62456,1955-11-17,F,Anápolis,VILA GOIS,0.00
94423,0000-00-00,F,Anápolis,ABADIANIA,0.00
97155,1961-10-20,M,Anápolis,MARACANA,0.00
56268,1981-05-04,F,Anápolis,CIDADE JARDIM,0.00
108416,1987-08-30,F,Anápolis,JAIARA,0.00
96019,0000-00-00,F,Anápolis,VILA GOIS,0.00
111760,1977-02-07,M,Anápolis,JK NOVA CAPITAL,0.00
106254,0000-00-00,F,Anápolis,GOIANIA,0.00
110627,1961-08-23,F,Anápolis,JAIARA,0.00
182731,1978-08-26,F,Vianópolis,VIANOPOLIS,0.00
57709,1984-10-21,F,Anápolis,SÃO CRISTOVÃO,0.00
114288,1985-03-15,M,Anápolis,MARACANA,500.00
119308,1975-01-27,F,Anápolis,ALEXANIA,2000.00
65629,1963-01-02,F,Anápolis,CENTRO ANAPOLIS,0.00
54131,1984-09-05,F,Anápolis,VILAGE,0.00
39898,1950-05-15,F,Anápolis,CENTRAL,0.00
92511,1964-07-30,F,Anápolis,MARACANA,0.00
96206,1972-03-27,F,Anápolis,ALEXANDRINA,700.00
44160,1973-07-03,F,Anápolis,JAIARA,0.00
57502,1952-01-25,F,Anápolis,ALEXANDRINA,0.00
104841,1966-02-28,M,Anápolis,MARACANA,0.00
64476,1973-07-11,F,Anápolis,BUGANVILLE,0.00
110544,1990-11-07,F,Anápolis,ALDEIA DOS SONHOS,0.00
2510,1951-05-19,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
105836,1986-05-07,F,Anápolis,JAIARA,0.00
106225,1942-06-08,F,Anápolis,VILLAGE CARDOSO,0.00
5756,1949-07-16,F,Anápolis,JK NOVA CAPITAL,0.00
92747,1965-08-09,F,Anápolis,VILA VERDE,0.00
115854,0000-00-00,F,Anápolis,JARDIM DAS AMERICAS,0.00
92603,0000-00-00,F,Anápolis,ADRIANA PARQUE,0.00
64353,1972-07-05,F,Anápolis,RECANTO DO SOL,1500.00
44466,1966-12-19,F,Anápolis,PROGRESSO,0.00
98627,1941-03-02,F,Anápolis,ALEXANDRINA,0.00
91505,1966-10-09,F,Anápolis,VILA GOIS,0.00
95730,1980-08-25,F,Anápolis,ALEXANDRINA,0.00
18319,0000-00-00,F,Anápolis,VILA ESPERANÇA,0.00
108860,0000-00-00,F,Anápolis,ANAPOLIS,0.00
44595,1979-02-12,F,Anápolis,CAMPO LIMPO,0.00
113278,0000-00-00,F,Anápolis,PIRACANJUBA,0.00
101832,1980-10-24,F,Anápolis,JAIARA,0.00
96055,1947-02-16,F,Anápolis,NOVA ALEXANDRINA,0.00
96146,1991-02-23,F,Anápolis,JAIARA,0.00
103384,1992-01-23,F,Anápolis,JAIARA,0.00
105716,0000-00-00,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
92423,1973-08-21,F,Anápolis,ALEXANDRINA,0.00
10497,1957-09-25,F,Anápolis,JK,0.00
51331,1981-08-09,F,Anápolis,SAO JORGE,0.00
111764,1975-07-29,F,Anápolis,ADRIANA PARQUE,0.00
183042,1983-06-11,M,Anápolis,AMERICA RESIDENCIAL,0.00
66504,1976-07-27,F,Anápolis,CENTRO,0.00
67162,1961-09-15,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
183045,1981-06-19,F,Anápolis,JAIARA,1500.00
183046,1969-11-06,F,Anápolis,JAIARA,1200.00
103856,0000-00-00,F,Anápolis,ANAPOLIS CITY,0.00
99102,1967-12-10,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
108588,1980-03-13,F,Anápolis,JOAO LUIZ DE OLIVEIR,0.00
38332,1954-11-08,F,Anápolis,MARACANA,0.00
96625,1975-10-25,F,Anápolis,JARDIM DOS IPES,0.00
49480,1968-11-16,F,Anápolis,ANTONIO FERNANDES,0.00
97450,1973-04-22,F,Anápolis,BOA VISTA,0.00
113000,1979-06-26,F,Anápolis,BOA VISTA,300.00
40525,1976-09-20,F,Anápolis,CAMPO LIMPO,0.00
183051,1976-03-24,F,Anápolis,JAIARA,0.00
98949,0000-00-00,F,Anápolis,BATISTA,0.00
94460,1978-11-06,F,Anápolis,RECANTO DO SOL,0.00
95895,1971-04-21,F,Anápolis,JK NOVA CAPITAL,0.00
90711,1960-02-19,F,Anápolis,ALEXANDRINA,0.00
57704,1970-10-04,F,Anápolis,RESIDENCIAL DAS ROSA,0.00
105102,1986-11-26,F,Anápolis,IGREJINHA,0.00
91885,1974-05-06,F,Anápolis,RESIDENCIAL VALE DO,0.00
64611,1964-04-01,F,Anápolis,RESIDENCIAL ANA LUIZ,0.00
110070,0000-00-00,F,Anápolis,APARECIDA DE GOIANIA,0.00
9577,1964-08-22,F,Anápolis,MARACANA,0.00
57966,1953-02-15,F,Anápolis,CENTRO,0.00
60323,1978-05-31,F,Anápolis,CENTRO ANAPOLIS,0.00
44642,1980-08-31,F,Anápolis,BRANAPOLIS/CEBRASA,0.00
120385,0000-00-00,F,Anápolis,GOIANIRA,0.00
92287,1971-05-07,F,Anápolis,CENTRO,0.00
102857,1982-12-21,F,Anápolis,JARDIM DAS AMERICAS,0.00
110908,1983-02-28,M,Anápolis,BOA VISTA,0.00
100969,1992-06-30,F,Anápolis,JAIARA,0.00
183074,1985-05-23,F,Anápolis,JARDIM DAS AMERICAS,0.00
99977,1985-08-14,F,Anápolis,JARDIM BANDEIRANTES,0.00
50733,1974-02-25,F,Anápolis,CENTRO ANAPOLIS,0.00
118366,2001-02-22,F,Anápolis,DAIA,0.00
111781,1944-10-10,F,Anápolis,RECANTO DO SOL,0.00
45696,1947-08-09,F,Anápolis,ITAMARATY,0.00
57906,1980-07-24,F,Anápolis,JAIARA,0.00
183088,1993-09-23,M,Anápolis,,0.00
183092,1981-04-25,F,Anápolis,JUNDIAI,0.00
117006,1970-12-05,F,Anápolis,ALTO DA BELA VISTA,0.00
94969,1984-05-23,F,Anápolis,SANTA MARIA DE NAZAR,0.00
98357,1976-08-08,F,Anápolis,ALEXANDRINA,0.00
52059,1972-12-25,F,Anápolis,JAIARA,0.00
183102,1990-11-29,F,Anápolis,RESIDENCIAL MORUMBI,0.00
105166,1964-04-07,F,Anápolis,JAIARA,0.00
55855,0000-00-00,F,Anápolis,JARDIM DAS AMERICAS,0.00
106633,0000-00-00,F,Anápolis,CENTRO / APARECIDA D,0.00
55296,0000-00-00,F,Anápolis,TEREZOPOLIS,0.00
183106,0000-00-00,F,Anápolis,JARDIM CALIXTO,0.00
112965,1983-01-25,F,Anápolis,PARQUE DOS PIRINEUS,0.00
114818,0000-00-00,F,Anápolis,APARECIDA DE GOIANIA,0.00
91500,1966-10-05,F,Anápolis,VILA ESPERANÇA,0.00
48108,1969-07-23,F,Anápolis,SANTANA,0.00
91079,1960-10-18,F,Anápolis,CONJUNTO VILLAGE JAR,0.00
114717,1985-02-15,F,Anápolis,RESIDENCIAL VERONA,0.00
62803,1981-06-22,F,Anápolis,STA IZABEL,450.00
53052,1963-07-23,F,Anápolis,ITAMARATY,500.00
104831,1969-10-09,M,Anápolis,RESIDENCIAL VIRGINIA,0.00
49702,1978-10-02,F,Anápolis,ITAMARATY 2 ETAPA,0.00
182460,1977-11-07,F,Anápolis,PARQUE DOS PIRINEUS,0.00
101562,1991-03-11,F,Anápolis,SANTA MARIA DE NAZAR,0.00
118390,1979-09-13,F,Anápolis,LEBLON,0.00
100821,0000-00-00,F,Anápolis,ALEXANIA,0.00
96349,1979-05-25,F,Anápolis,SANTA CLARA,0.00
45747,1963-06-02,F,Anápolis,ITAMARATY 2 ETAPA,0.00
15438,1962-12-15,F,Anápolis,MARACANA,0.00
49119,1982-10-10,F,Anápolis,SAO JOAQUIM,0.00
116117,1984-05-23,F,Anápolis,NOVO JUNDIAI,0.00
90884,1988-02-19,F,Anápolis,VILAGE,0.00
50046,1955-07-18,F,Anápolis,JARDIM PROGRESSO,0.00
90607,1962-02-25,F,Anápolis,JAIARA,0.00
45579,1974-01-12,F,Anápolis,,0.00
11564,1965-03-10,F,Anápolis,JK,0.00
41983,1967-01-22,F,Anápolis,JUNDIAI,0.00
46857,1974-10-21,F,Anápolis,JARDIM CALIXTO,0.00
105504,1979-03-26,F,Anápolis,JAIARA,0.00
101363,0000-00-00,F,Anápolis,SAO VICENTE,0.00
39055,1970-07-23,F,Anápolis,ALEXANDRINA,0.00
91309,0000-00-00,F,Anápolis,CENTRO,0.00
106287,1955-05-10,F,Anápolis,ITAMARATY,0.00
63714,1971-08-11,F,Anápolis,SAO LOURENCO,0.00
90995,1953-11-21,F,Anápolis,BOA VISTA,0.00
183143,1980-07-23,F,Anápolis,SAO CARLOS,0.00
93450,1979-08-23,F,Anápolis,ALEXANDRINA,0.00
117475,1956-08-23,F,Anápolis,CENTRO,0.00
110428,1990-05-14,F,Anápolis,ADRIANA PARQUE,400.00
111000,1994-09-18,F,Anápolis,ITAMARATY 2 ETAPA,0.00
92825,1969-12-10,F,Anápolis,MARACANANZINHO,0.00
93855,1956-06-18,F,Anápolis,JK NOVA CAPITAL,2200.00
117438,1951-11-21,F,Anápolis,SANTO ANDRE,0.00
17508,1978-07-26,F,Anápolis,JARDIM DAS AMERICAS,0.00
108262,1983-11-26,F,Anápolis,JARAGUA,800.00
120171,0000-00-00,F,Anápolis,CENTRO,0.00
25458,1974-09-12,F,Anápolis,ALEXANDRINA,0.00
108296,1983-07-21,F,Anápolis,ITAMARATY 2 ETAPA,0.00
31640,1938-06-25,F,Anápolis,MIRAGE,0.00
117029,1972-01-03,M,Anápolis,SANTA CECILIA,1500.00
91164,1965-05-24,F,Anápolis,VILA NORTE,0.00
183153,1996-03-02,F,Anápolis,VILA NORTE,0.00
53632,1975-08-19,F,Anápolis,MARACANA,0.00
183164,1966-03-08,F,Anápolis,JAIARA,500.00
98625,1972-05-27,F,Anápolis,ITAMARATY 2 ETAPA,300.00
183166,1977-06-01,F,Anápolis,ITAMARATY,0.00
57086,1962-05-02,F,Anápolis,ANEXO ITAMARATY,0.00
102402,1987-09-08,F,Anápolis,CIDADE JARDIM,0.00
119844,0000-00-00,F,Anápolis,URUANA,0.00
93972,1981-04-17,F,Anápolis,JARDIM DAS AMERICAS,400.00
100274,1986-07-19,F,Anápolis,AYRTON SENNA,0.00
23583,1980-09-24,F,Anápolis,JAIARA,1200.00
54910,1979-01-28,F,Anápolis,ALEXANDRINA,0.00
92560,1984-02-14,F,Anápolis,JARDIM PROGRESSO,0.00
93822,1984-04-16,F,Anápolis,ITAMARATY 2 ETAPA,400.00
117960,1952-05-05,F,Anápolis,JARDIM ALEXANDRINA,0.00
95422,1971-11-11,F,Anápolis,JARDIM SAO JERONIMO,700.00
50123,1944-01-12,F,Anápolis,MARACANA,0.00
118394,1997-07-28,M,Anápolis,DAMOLANDIA,0.00
182867,1984-08-14,F,Anápolis,,0.00
101022,1988-08-24,F,Anápolis,JAIARA,0.00
52393,1905-06-11,F,Anápolis,CENTRO ANAPOLIS,0.00
183177,1992-09-23,F,Anápolis,CENTRO,1000.00
43098,1964-09-25,F,Anápolis,MARACANA,800.00
43930,1977-08-10,F,Anápolis,MARACANA,0.00
105168,0000-00-00,F,Anápolis,ITAMARATY 2 ETAPA,0.00
111205,1985-06-28,F,Campo Limpo de Goiás,CAMPO LIMPO,0.00
57829,1959-03-05,F,Anápolis,DOS IPES,0.00
103445,1988-06-08,F,Anápolis,FLOR DO CERRADO,0.00
100079,0000-00-00,F,Anápolis,ALEXANIA,0.00
49700,1968-04-01,F,Anápolis,VILLA DOS OFICIAIS,0.00
98820,0000-00-00,F,Anápolis,COCALZINHO,0.00
47374,1968-10-01,F,Anápolis,VILA SANTANA,0.00
103776,0000-00-00,F,Anápolis,ALEXANIA,0.00
94772,1969-01-10,F,Anápolis,ELDORADO,700.00
58053,1967-10-02,F,Anápolis,JARDIM DAS AMERICAS,0.00
96598,1959-09-06,F,Anápolis,ANAPOLIS CITY,0.00
107488,0000-00-00,F,Anápolis,GOIANIRA,0.00
99999,1967-12-06,F,Anápolis,JAIARA,0.00
113993,1978-11-05,F,Anápolis,ADRIANA PARQUE,650.00
116564,1967-09-28,F,Anápolis,VILA BELA,0.00
110495,0000-00-00,M,Anápolis,CENTRO,0.00
52385,1952-12-27,F,Anápolis,ANAPOLIS CITY 3ª ETA,0.00
102034,1974-11-05,M,Anápolis,SAO JOAQUIM,0.00
53887,1976-01-19,F,Anápolis,VILA INDUSTRIAL JUND,0.00
96824,1968-01-08,F,Anápolis,RESIDENCIAL AMERICA,0.00
105869,0000-00-00,F,Anápolis,JARAGUA,0.00
111579,1977-03-24,M,Anápolis,ELDORADO,0.00
106141,0000-00-00,F,Anápolis,GOIANIRA,0.00
117567,1981-10-17,F,Anápolis,PARQUE BRASILIA,0.00
64255,1967-08-25,F,Anápolis,MIRRAGE,0.00
67736,1971-09-05,F,Anápolis,MARACANA,0.00
57261,1974-08-20,F,Anápolis,JAIARA,0.00
117145,0000-00-00,F,Anápolis,JUNDIAI INDUSTRIAL,0.00
108830,1981-07-07,F,Anápolis,ADRIANA PARQUE,0.00
58877,1978-09-10,F,Anápolis,RESIDENCIAL AMERICA,0.00
110314,1996-02-19,F,Anápolis,ANEXO ITAMARATY,800.00
90713,1972-07-06,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
114235,0000-00-00,F,Anápolis,SAO JOSE,0.00
98765,1952-06-01,F,Anápolis,CENTRO,0.00
51595,1950-09-14,F,Anápolis,ITAMARATY,0.00
64968,1970-07-10,F,Anápolis,OURO VERDE,0.00
95030,0000-00-00,F,Anápolis,CAMPO LIMPO,0.00
114413,1991-11-23,F,Anápolis,GOIANIRA,0.00
105609,1960-11-27,F,Anápolis,MARACANA,300.00
66941,1978-06-08,F,Anápolis,SANTA MARIA DE NAZAR,0.00
114968,1936-09-19,F,Anápolis,SAO LOURENCO,600.00
50852,1979-03-20,F,Anápolis,CONJUNTO ELDORADO,0.00
101878,1963-11-12,F,Anápolis,ALTO DA BELA VISTA,0.00
104096,1978-02-09,F,Anápolis,JARDIM ALEXANDRINA,0.00
95307,1967-05-06,F,Anápolis,INDEFINIDO,0.00
92470,1959-08-18,F,Anápolis,JAIARA,85.00
93931,1975-04-08,F,Anápolis,ITAMARATY 2 ETAPA,0.00
111029,0000-00-00,F,Anápolis,ITAMARATY 2 ETAPA,0.00
115102,0000-00-00,F,Anápolis,CALDAS NOVAS,0.00
102529,0000-00-00,F,Anápolis,NOSSA SENHORA D`ABAD,0.00
96847,1969-10-27,F,Anápolis,ALEXANDRINA,0.00
118969,0000-00-00,F,Anápolis,CENTRO,0.00
94782,1982-06-18,F,Anápolis,PIRENOPOLIS,0.00
181882,0000-00-00,F,Anápolis,ANAPOLIS,0.00
38450,1966-10-24,F,Anápolis,OURO VERDE,0.00
2921,1947-04-17,F,Anápolis,VILA VERDE,0.00
114707,0000-00-00,F,Anápolis,MARACANANZINHO,0.00
58159,1980-04-01,F,Anápolis,PARQUE IRACEMA,0.00
119415,1989-01-04,M,Anápolis,SILVANIA/GO,0.00
92945,1978-10-02,F,Anápolis,DOM FELIPE,0.00
116718,0000-00-00,F,Anápolis,JAIARA,0.00
53860,1975-07-08,F,Anápolis,JAIARA,0.00
